,index,date,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
16612,16613,2012-11-29,3,1,11,23,0,4,1,1,0.28,0.61,0.0,130
16613,16614,2012-11-30,3,1,11,0,0,5,1,1,0.26,0.7,0.1642,52
16614,16615,2012-11-30,3,1,11,1,0,5,1,1,0.24,0.7,0.0896,19
16615,16616,2012-11-30,3,1,11,2,0,5,1,1,0.24,0.75,0.0,12
16616,16617,2012-11-30,3,1,11,3,0,5,1,1,0.24,0.75,0.0,4
16617,16618,2012-11-30,3,1,11,4,0,5,1,1,0.22,0.75,0.0,3
16618,16619,2012-11-30,3,1,11,5,0,5,1,1,0.2,0.8,0.0,40
16619,16620,2012-11-30,3,1,11,6,0,5,1,1,0.2,0.86,0.0,106
16620,16621,2012-11-30,3,1,11,7,0,5,1,1,0.22,0.8,0.0,352
16621,16622,2012-11-30,3,1,11,8,0,5,1,2,0.22,0.8,0.0896,729
16622,16623,2012-11-30,3,1,11,9,0,5,1,1,0.24,0.75,0.0896,330
16623,16624,2012-11-30,3,1,11,10,0,5,1,2,0.3,0.65,0.0,169
16624,16625,2012-11-30,3,1,11,11,0,5,1,2,0.34,0.53,0.0896,201
16625,16626,2012-11-30,3,1,11,12,0,5,1,2,0.38,0.46,0.0,268
16626,16627,2012-11-30,3,1,11,13,0,5,1,2,0.4,0.4,0.1642,262
16627,16628,2012-11-30,3,1,11,14,0,5,1,2,0.4,0.4,0.1045,251
16628,16629,2012-11-30,3,1,11,15,0,5,1,2,0.42,0.38,0.1045,296
16629,16630,2012-11-30,3,1,11,16,0,5,1,1,0.4,0.43,0.1343,405
16630,16631,2012-11-30,3,1,11,17,0,5,1,1,0.36,0.5,0.194,582
16631,16632,2012-11-30,3,1,11,18,0,5,1,2,0.34,0.61,0.0,509
16632,16633,2012-11-30,3,1,11,19,0,5,1,1,0.32,0.66,0.0,377
16633,16634,2012-11-30,3,1,11,20,0,5,1,1,0.32,0.66,0.0,245
16634,16635,2012-11-30,3,1,11,21,0,5,1,1,0.3,0.75,0.0896,183
16635,16636,2012-11-30,3,1,11,22,0,5,1,1,0.3,0.75,0.0,163
16636,16637,2012-11-30,3,1,11,23,0,5,1,2,0.3,0.75,0.0896,110
16637,16638,2012-12-01,0,1,12,0,0,6,0,1,0.26,0.81,0.0,108
16638,16639,2012-12-01,0,1,12,1,0,6,0,1,0.26,0.81,0.0,69
16639,16640,2012-12-01,0,1,12,2,0,6,0,2,0.26,0.81,0.0,50
16640,16641,2012-12-01,0,1,12,3,0,6,0,2,0.26,0.81,0.1343,15
16641,16642,2012-12-01,0,1,12,4,0,6,0,1,0.26,0.81,0.0896,5
16642,16643,2012-12-01,0,1,12,5,0,6,0,1,0.24,0.87,0.0896,13
16643,16644,2012-12-01,0,1,12,6,0,6,0,1,0.24,0.87,0.1343,27
16644,16645,2012-12-01,0,1,12,7,0,6,0,2,0.24,0.87,0.1343,63
16645,16646,2012-12-01,0,1,12,8,0,6,0,2,0.24,0.87,0.1343,144
16646,16647,2012-12-01,0,1,12,9,0,6,0,2,0.26,0.93,0.2537,193
16647,16648,2012-12-01,0,1,12,10,0,6,0,2,0.28,0.89,0.1642,256
16648,16649,2012-12-01,0,1,12,11,0,6,0,2,0.32,0.76,0.1045,392
16649,16650,2012-12-01,0,1,12,12,0,6,0,2,0.32,0.81,0.0896,446
16650,16651,2012-12-01,0,1,12,13,0,6,0,2,0.34,0.76,0.0,509
16651,16652,2012-12-01,0,1,12,14,0,6,0,2,0.36,0.71,0.0,479
16652,16653,2012-12-01,0,1,12,15,0,6,0,2,0.4,0.62,0.0,484
16653,16654,2012-12-01,0,1,12,16,0,6,0,2,0.38,0.66,0.0,443
16654,16655,2012-12-01,0,1,12,17,0,6,0,2,0.34,0.76,0.1045,320
16655,16656,2012-12-01,0,1,12,18,0,6,0,2,0.34,0.76,0.0,297
16656,16657,2012-12-01,0,1,12,19,0,6,0,2,0.32,0.81,0.0,249
16657,16658,2012-12-01,0,1,12,20,0,6,0,1,0.32,0.81,0.0,198
16658,16659,2012-12-01,0,1,12,21,0,6,0,2,0.3,0.87,0.0,158
16659,16660,2012-12-01,0,1,12,22,0,6,0,2,0.3,0.87,0.0,147
16660,16661,2012-12-01,0,1,12,23,0,6,0,2,0.32,0.81,0.0,126
16661,16662,2012-12-02,0,1,12,0,0,0,0,2,0.3,0.87,0.0896,117
16662,16663,2012-12-02,0,1,12,1,0,0,0,2,0.3,0.87,0.0896,94
16663,16664,2012-12-02,0,1,12,2,0,0,0,2,0.3,0.87,0.0,74
16664,16665,2012-12-02,0,1,12,3,0,0,0,2,0.26,0.93,0.0,25
16665,16666,2012-12-02,0,1,12,4,0,0,0,2,0.26,0.93,0.0,7
16666,16667,2012-12-02,0,1,12,5,0,0,0,2,0.26,0.93,0.0,8
16667,16668,2012-12-02,0,1,12,6,0,0,0,2,0.24,0.93,0.1343,16
16668,16669,2012-12-02,0,1,12,7,0,0,0,2,0.24,0.93,0.1343,31
16669,16670,2012-12-02,0,1,12,8,0,0,0,2,0.26,0.93,0.0896,93
16670,16671,2012-12-02,0,1,12,9,0,0,0,2,0.28,0.93,0.1642,172
16671,16672,2012-12-02,0,1,12,10,0,0,0,2,0.3,0.87,0.0,293
16672,16673,2012-12-02,0,1,12,11,0,0,0,2,0.32,0.81,0.1642,355
16673,16674,2012-12-02,0,1,12,12,0,0,0,2,0.34,0.81,0.1642,520
16674,16675,2012-12-02,0,1,12,13,0,0,0,1,0.4,0.71,0.2239,431
16675,16676,2012-12-02,0,1,12,14,0,0,0,1,0.44,0.62,0.2537,473
16676,16677,2012-12-02,0,1,12,15,0,0,0,1,0.44,0.67,0.1343,417
16677,16678,2012-12-02,0,1,12,16,0,0,0,2,0.44,0.67,0.1045,443
16678,16679,2012-12-02,0,1,12,17,0,0,0,3,0.4,0.76,0.194,303
16679,16680,2012-12-02,0,1,12,18,0,0,0,2,0.44,0.72,0.1045,203
16680,16681,2012-12-02,0,1,12,19,0,0,0,2,0.4,0.82,0.194,174
16681,16682,2012-12-02,0,1,12,20,0,0,0,2,0.42,0.82,0.194,154
16682,16683,2012-12-02,0,1,12,21,0,0,0,2,0.44,0.77,0.2239,99
16683,16684,2012-12-02,0,1,12,22,0,0,0,2,0.44,0.77,0.194,96
16684,16685,2012-12-02,0,1,12,23,0,0,0,2,0.42,0.82,0.1343,51
16685,16686,2012-12-03,0,1,12,0,0,1,1,2,0.42,0.82,0.1642,21
16686,16687,2012-12-03,0,1,12,1,0,1,1,1,0.4,0.82,0.1343,13
16687,16688,2012-12-03,0,1,12,2,0,1,1,1,0.42,0.77,0.1642,10
16688,16689,2012-12-03,0,1,12,3,0,1,1,1,0.38,0.87,0.0,8
16689,16690,2012-12-03,0,1,12,4,0,1,1,1,0.36,0.93,0.0,5
16690,16691,2012-12-03,0,1,12,5,0,1,1,1,0.34,0.93,0.0896,38
16691,16692,2012-12-03,0,1,12,6,0,1,1,1,0.36,0.93,0.0,138
16692,16693,2012-12-03,0,1,12,7,0,1,1,2,0.34,0.93,0.0,396
16693,16694,2012-12-03,0,1,12,8,0,1,1,1,0.36,0.93,0.0,731
16694,16695,2012-12-03,0,1,12,9,0,1,1,1,0.4,0.87,0.0896,308
16695,16696,2012-12-03,0,1,12,10,0,1,1,1,0.44,0.77,0.1343,136
16696,16697,2012-12-03,0,1,12,11,0,1,1,1,0.48,0.77,0.1343,233
16697,16698,2012-12-03,0,1,12,12,0,1,1,1,0.52,0.68,0.1642,268
16698,16699,2012-12-03,0,1,12,13,0,1,1,1,0.58,0.56,0.0896,321
16699,16700,2012-12-03,0,1,12,14,0,1,1,1,0.6,0.53,0.0,260
16700,16701,2012-12-03,0,1,12,15,0,1,1,1,0.6,0.56,0.0,268
16701,16702,2012-12-03,0,1,12,16,0,1,1,1,0.6,0.53,0.1343,442
16702,16703,2012-12-03,0,1,12,17,0,1,1,1,0.52,0.63,0.1045,708
16703,16704,2012-12-03,0,1,12,18,0,1,1,1,0.5,0.68,0.0896,692
16704,16705,2012-12-03,0,1,12,19,0,1,1,1,0.5,0.68,0.0896,471
16705,16706,2012-12-03,0,1,12,20,0,1,1,2,0.46,0.77,0.0,300
16706,16707,2012-12-03,0,1,12,21,0,1,1,1,0.44,0.82,0.194,221
16707,16708,2012-12-03,0,1,12,22,0,1,1,1,0.42,0.82,0.1045,144
16708,16709,2012-12-03,0,1,12,23,0,1,1,1,0.42,0.82,0.1045,102
16709,16710,2012-12-04,0,1,12,0,0,2,1,1,0.42,0.88,0.1045,55
16710,16711,2012-12-04,0,1,12,1,0,2,1,1,0.42,0.82,0.1045,25
16711,16712,2012-12-04,0,1,12,2,0,2,1,1,0.42,0.88,0.0896,8
16712,16713,2012-12-04,0,1,12,3,0,2,1,2,0.4,0.87,0.1343,4
16713,16714,2012-12-04,0,1,12,4,0,2,1,2,0.4,0.87,0.1343,7
16714,16715,2012-12-04,0,1,12,5,0,2,1,2,0.44,0.88,0.0,46
16715,16716,2012-12-04,0,1,12,6,0,2,1,2,0.36,0.93,0.0,153
16716,16717,2012-12-04,0,1,12,7,0,2,1,1,0.42,0.88,0.1343,502
16717,16718,2012-12-04,0,1,12,8,0,2,1,2,0.44,0.88,0.1642,721
16718,16719,2012-12-04,0,1,12,9,0,2,1,1,0.46,0.82,0.1045,336
16719,16720,2012-12-04,0,1,12,10,0,2,1,1,0.46,0.82,0.194,156
16720,16721,2012-12-04,0,1,12,11,0,2,1,1,0.48,0.77,0.194,207
16721,16722,2012-12-04,0,1,12,12,0,2,1,1,0.52,0.68,0.194,312
16722,16723,2012-12-04,0,1,12,13,0,2,1,2,0.54,0.64,0.1642,272
16723,16724,2012-12-04,0,1,12,14,0,2,1,2,0.58,0.56,0.2239,270
16724,16725,2012-12-04,0,1,12,15,0,2,1,2,0.6,0.49,0.2537,300
16725,16726,2012-12-04,0,1,12,16,0,2,1,1,0.58,0.49,0.2836,435
16726,16727,2012-12-04,0,1,12,17,0,2,1,1,0.52,0.59,0.2239,743
16727,16728,2012-12-04,0,1,12,18,0,2,1,1,0.5,0.63,0.2239,731
16728,16729,2012-12-04,0,1,12,19,0,2,1,1,0.48,0.67,0.2239,460
16729,16730,2012-12-04,0,1,12,20,0,2,1,2,0.5,0.63,0.2239,306
16730,16731,2012-12-04,0,1,12,21,0,2,1,2,0.5,0.63,0.2537,280
16731,16732,2012-12-04,0,1,12,22,0,2,1,2,0.5,0.63,0.2985,181
16732,16733,2012-12-04,0,1,12,23,0,2,1,1,0.48,0.67,0.2537,96
16733,16734,2012-12-05,0,1,12,0,0,3,1,1,0.5,0.59,0.2836,37
16734,16735,2012-12-05,0,1,12,1,0,3,1,1,0.52,0.55,0.3284,11
16735,16736,2012-12-05,0,1,12,2,0,3,1,1,0.46,0.67,0.1642,9
16736,16737,2012-12-05,0,1,12,3,0,3,1,1,0.48,0.67,0.1343,7
16737,16738,2012-12-05,0,1,12,4,0,3,1,1,0.5,0.63,0.4478,10
16738,16739,2012-12-05,0,1,12,5,0,3,1,1,0.5,0.59,0.2836,49
16739,16740,2012-12-05,0,1,12,6,0,3,1,3,0.48,0.55,0.3881,124
16740,16741,2012-12-05,0,1,12,7,0,3,1,3,0.46,0.59,0.2985,398
16741,16742,2012-12-05,0,1,12,8,0,3,1,2,0.44,0.58,0.2836,759
16742,16743,2012-12-05,0,1,12,9,0,3,1,2,0.44,0.51,0.2239,388
16743,16744,2012-12-05,0,1,12,10,0,3,1,2,0.44,0.47,0.3582,141
16744,16745,2012-12-05,0,1,12,11,0,3,1,1,0.44,0.44,0.2836,172
16745,16746,2012-12-05,0,1,12,12,0,3,1,1,0.44,0.41,0.2836,232
16746,16747,2012-12-05,0,1,12,13,0,3,1,1,0.46,0.41,0.2836,214
16747,16748,2012-12-05,0,1,12,14,0,3,1,1,0.48,0.33,0.4925,218
16748,16749,2012-12-05,0,1,12,15,0,3,1,1,0.48,0.33,0.2836,285
16749,16750,2012-12-05,0,1,12,16,0,3,1,1,0.46,0.33,0.2836,377
16750,16751,2012-12-05,0,1,12,17,0,3,1,1,0.44,0.35,0.2836,605
16751,16752,2012-12-05,0,1,12,18,0,3,1,1,0.42,0.35,0.4478,609
16752,16753,2012-12-05,0,1,12,19,0,3,1,1,0.38,0.43,0.3582,414
16753,16754,2012-12-05,0,1,12,20,0,3,1,1,0.34,0.46,0.3881,293
16754,16755,2012-12-05,0,1,12,21,0,3,1,1,0.34,0.46,0.4179,198
16755,16756,2012-12-05,0,1,12,22,0,3,1,1,0.32,0.45,0.3881,105
16756,16757,2012-12-05,0,1,12,23,0,3,1,1,0.3,0.49,0.3881,74
16757,16758,2012-12-06,0,1,12,0,0,4,1,1,0.26,0.48,0.2836,44
16758,16759,2012-12-06,0,1,12,1,0,4,1,1,0.26,0.48,0.2836,16
16759,16760,2012-12-06,0,1,12,2,0,4,1,1,0.24,0.52,0.2836,9
16760,16761,2012-12-06,0,1,12,3,0,4,1,1,0.22,0.55,0.194,2
16761,16762,2012-12-06,0,1,12,4,0,4,1,1,0.22,0.55,0.2985,9
16762,16763,2012-12-06,0,1,12,5,0,4,1,1,0.22,0.55,0.2836,32
16763,16764,2012-12-06,0,1,12,6,0,4,1,1,0.22,0.55,0.2985,124
16764,16765,2012-12-06,0,1,12,7,0,4,1,1,0.22,0.51,0.2985,389
16765,16766,2012-12-06,0,1,12,8,0,4,1,1,0.22,0.51,0.2985,659
16766,16767,2012-12-06,0,1,12,9,0,4,1,1,0.24,0.48,0.194,276
16767,16768,2012-12-06,0,1,12,10,0,4,1,1,0.24,0.52,0.194,145
16768,16769,2012-12-06,0,1,12,11,0,4,1,1,0.26,0.48,0.1642,178
16769,16770,2012-12-06,0,1,12,12,0,4,1,1,0.28,0.41,0.0,235
16770,16771,2012-12-06,0,1,12,13,0,4,1,1,0.3,0.39,0.0,245
16771,16772,2012-12-06,0,1,12,14,0,4,1,1,0.3,0.42,0.0896,212
16772,16773,2012-12-06,0,1,12,15,0,4,1,1,0.32,0.39,0.0,270
16773,16774,2012-12-06,0,1,12,16,0,4,1,1,0.32,0.42,0.0,331
16774,16775,2012-12-06,0,1,12,17,0,4,1,1,0.3,0.45,0.1045,617
16775,16776,2012-12-06,0,1,12,18,0,4,1,1,0.28,0.45,0.1642,565
16776,16777,2012-12-06,0,1,12,19,0,4,1,1,0.26,0.6,0.194,373
16777,16778,2012-12-06,0,1,12,20,0,4,1,2,0.24,0.6,0.1045,227
16778,16779,2012-12-06,0,1,12,21,0,4,1,2,0.24,0.6,0.1343,191
16779,16780,2012-12-06,0,1,12,22,0,4,1,1,0.24,0.65,0.1642,133
16780,16781,2012-12-06,0,1,12,23,0,4,1,1,0.24,0.65,0.1642,93
16781,16782,2012-12-07,0,1,12,0,0,5,1,1,0.24,0.7,0.1045,48
16782,16783,2012-12-07,0,1,12,1,0,5,1,2,0.24,0.7,0.194,28
16783,16784,2012-12-07,0,1,12,2,0,5,1,2,0.26,0.7,0.1343,11
16784,16785,2012-12-07,0,1,12,3,0,5,1,2,0.26,0.81,0.194,5
16785,16786,2012-12-07,0,1,12,4,0,5,1,1,0.26,0.75,0.1045,10
16786,16787,2012-12-07,0,1,12,5,0,5,1,2,0.26,0.81,0.1045,26
16787,16788,2012-12-07,0,1,12,6,0,5,1,2,0.28,0.75,0.1642,84
16788,16789,2012-12-07,0,1,12,7,0,5,1,3,0.28,0.81,0.1642,215
16789,16790,2012-12-07,0,1,12,8,0,5,1,2,0.3,0.75,0.194,441
16790,16791,2012-12-07,0,1,12,9,0,5,1,2,0.3,0.81,0.1343,301
16791,16792,2012-12-07,0,1,12,10,0,5,1,2,0.32,0.76,0.1642,166
16792,16793,2012-12-07,0,1,12,11,0,5,1,2,0.32,0.76,0.194,203
16793,16794,2012-12-07,0,1,12,12,0,5,1,2,0.34,0.71,0.194,240
16794,16795,2012-12-07,0,1,12,13,0,5,1,2,0.36,0.66,0.1343,220
16795,16796,2012-12-07,0,1,12,14,0,5,1,2,0.36,0.71,0.1642,215
16796,16797,2012-12-07,0,1,12,15,0,5,1,2,0.36,0.71,0.1642,303
16797,16798,2012-12-07,0,1,12,16,0,5,1,1,0.36,0.76,0.1343,375
16798,16799,2012-12-07,0,1,12,17,0,5,1,2,0.38,0.66,0.0,568
16799,16800,2012-12-07,0,1,12,18,0,5,1,2,0.38,0.71,0.1045,498
16800,16801,2012-12-07,0,1,12,19,0,5,1,2,0.38,0.76,0.0,352
16801,16802,2012-12-07,0,1,12,20,0,5,1,3,0.38,0.76,0.1045,241
16802,16803,2012-12-07,0,1,12,21,0,5,1,2,0.36,0.93,0.1045,171
16803,16804,2012-12-07,0,1,12,22,0,5,1,2,0.36,0.93,0.0896,165
16804,16805,2012-12-07,0,1,12,23,0,5,1,2,0.36,0.93,0.0896,122
16805,16806,2012-12-08,0,1,12,0,0,6,0,2,0.36,0.93,0.0896,103
16806,16807,2012-12-08,0,1,12,1,0,6,0,2,0.36,0.93,0.1343,100
16807,16808,2012-12-08,0,1,12,2,0,6,0,2,0.36,0.93,0.1343,70
16808,16809,2012-12-08,0,1,12,3,0,6,0,2,0.36,0.93,0.1045,29
16809,16810,2012-12-08,0,1,12,4,0,6,0,2,0.36,0.93,0.0,12
16810,16811,2012-12-08,0,1,12,5,0,6,0,2,0.36,0.93,0.1045,6
16811,16812,2012-12-08,0,1,12,6,0,6,0,2,0.36,0.93,0.1045,20
16812,16813,2012-12-08,0,1,12,7,0,6,0,2,0.36,1.0,0.0896,39
16813,16814,2012-12-08,0,1,12,8,0,6,0,2,0.38,0.94,0.0896,111
16814,16815,2012-12-08,0,1,12,9,0,6,0,2,0.38,0.94,0.0,170
16815,16816,2012-12-08,0,1,12,10,0,6,0,2,0.4,0.87,0.1343,287
16816,16817,2012-12-08,0,1,12,11,0,6,0,2,0.4,0.87,0.1045,404
16817,16818,2012-12-08,0,1,12,12,0,6,0,2,0.4,0.87,0.2239,486
16818,16819,2012-12-08,0,1,12,13,0,6,0,2,0.4,0.87,0.1642,547
16819,16820,2012-12-08,0,1,12,14,0,6,0,2,0.4,0.87,0.2836,542
16820,16821,2012-12-08,0,1,12,15,0,6,0,1,0.42,0.82,0.1642,541
16821,16822,2012-12-08,0,1,12,16,0,6,0,1,0.42,0.82,0.1642,507
16822,16823,2012-12-08,0,1,12,17,0,6,0,1,0.38,0.87,0.1343,345
16823,16824,2012-12-08,0,1,12,18,0,6,0,1,0.4,0.87,0.1045,304
16824,16825,2012-12-08,0,1,12,19,0,6,0,1,0.4,0.87,0.0,246
16825,16826,2012-12-08,0,1,12,20,0,6,0,2,0.36,1.0,0.0,182
16826,16827,2012-12-08,0,1,12,21,0,6,0,2,0.36,1.0,0.0,209
16827,16828,2012-12-08,0,1,12,22,0,6,0,2,0.38,0.94,0.1045,160
16828,16829,2012-12-08,0,1,12,23,0,6,0,2,0.4,0.94,0.0,162
16829,16830,2012-12-09,0,1,12,0,0,0,0,2,0.4,0.87,0.1343,118
16830,16831,2012-12-09,0,1,12,1,0,0,0,2,0.4,0.87,0.1045,102
16831,16832,2012-12-09,0,1,12,2,0,0,0,2,0.4,0.87,0.1045,78
16832,16833,2012-12-09,0,1,12,3,0,0,0,2,0.4,0.87,0.1045,48
16833,16834,2012-12-09,0,1,12,4,0,0,0,2,0.4,0.94,0.1045,12
16834,16835,2012-12-09,0,1,12,5,0,0,0,2,0.4,0.87,0.1045,8
16835,16836,2012-12-09,0,1,12,6,0,0,0,3,0.4,0.94,0.1045,6
16836,16837,2012-12-09,0,1,12,7,0,0,0,3,0.4,0.87,0.2239,23
16837,16838,2012-12-09,0,1,12,8,0,0,0,3,0.4,0.87,0.1642,69
16838,16839,2012-12-09,0,1,12,9,0,0,0,2,0.4,0.87,0.2537,103
16839,16840,2012-12-09,0,1,12,10,0,0,0,2,0.4,0.87,0.2836,219
16840,16841,2012-12-09,0,1,12,11,0,0,0,2,0.4,0.87,0.2985,250
16841,16842,2012-12-09,0,1,12,12,0,0,0,2,0.4,0.82,0.2985,315
16842,16843,2012-12-09,0,1,12,13,0,0,0,2,0.38,0.87,0.2836,285
16843,16844,2012-12-09,0,1,12,14,0,0,0,2,0.38,0.87,0.194,232
16844,16845,2012-12-09,0,1,12,15,0,0,0,3,0.36,0.93,0.1642,225
16845,16846,2012-12-09,0,1,12,16,0,0,0,3,0.36,0.93,0.1642,253
16846,16847,2012-12-09,0,1,12,17,0,0,0,3,0.36,0.93,0.1343,229
16847,16848,2012-12-09,0,1,12,18,0,0,0,3,0.36,0.93,0.0896,198
16848,16849,2012-12-09,0,1,12,19,0,0,0,3,0.38,0.94,0.0896,122
16849,16850,2012-12-09,0,1,12,20,0,0,0,3,0.36,1.0,0.0896,108
16850,16851,2012-12-09,0,1,12,21,0,0,0,2,0.36,1.0,0.1045,96
16851,16852,2012-12-09,0,1,12,22,0,0,0,3,0.36,0.93,0.1045,78
16852,16853,2012-12-09,0,1,12,23,0,0,0,3,0.36,1.0,0.0896,51
16853,16854,2012-12-10,0,1,12,0,0,1,1,3,0.36,1.0,0.0896,20
16854,16855,2012-12-10,0,1,12,1,0,1,1,2,0.36,1.0,0.0,4
16855,16856,2012-12-10,0,1,12,2,0,1,1,2,0.38,0.94,0.1045,5
16856,16857,2012-12-10,0,1,12,3,0,1,1,2,0.38,0.94,0.1045,4
16857,16858,2012-12-10,0,1,12,4,0,1,1,2,0.38,0.94,0.1045,12
16858,16859,2012-12-10,0,1,12,5,0,1,1,2,0.38,0.94,0.1045,27
16859,16860,2012-12-10,0,1,12,6,0,1,1,2,0.38,0.94,0.1642,123
16860,16861,2012-12-10,0,1,12,7,0,1,1,2,0.38,0.94,0.2537,294
16861,16862,2012-12-10,0,1,12,8,0,1,1,2,0.42,1.0,0.2537,584
16862,16863,2012-12-10,0,1,12,9,0,1,1,2,0.42,1.0,0.2239,284
16863,16864,2012-12-10,0,1,12,10,0,1,1,2,0.44,0.94,0.2239,133
16864,16865,2012-12-10,0,1,12,11,0,1,1,3,0.46,0.94,0.2239,134
16865,16866,2012-12-10,0,1,12,12,0,1,1,3,0.44,1.0,0.2239,173
16866,16867,2012-12-10,0,1,12,13,0,1,1,3,0.44,1.0,0.2239,220
16867,16868,2012-12-10,0,1,12,14,0,1,1,2,0.5,0.94,0.2239,210
16868,16869,2012-12-10,0,1,12,15,0,1,1,2,0.5,0.87,0.1642,236
16869,16870,2012-12-10,0,1,12,16,0,1,1,2,0.5,0.88,0.1045,345
16870,16871,2012-12-10,0,1,12,17,0,1,1,2,0.48,0.82,0.2836,616
16871,16872,2012-12-10,0,1,12,18,0,1,1,2,0.46,0.88,0.2836,564
16872,16873,2012-12-10,0,1,12,19,0,1,1,1,0.52,0.77,0.2836,427
16873,16874,2012-12-10,0,1,12,20,0,1,1,1,0.46,0.88,0.2537,300
16874,16875,2012-12-10,0,1,12,21,0,1,1,2,0.46,0.94,0.194,245
16875,16876,2012-12-10,0,1,12,22,0,1,1,2,0.5,0.82,0.2239,126
16876,16877,2012-12-10,0,1,12,23,0,1,1,1,0.46,0.88,0.2537,84
16877,16878,2012-12-11,0,1,12,0,0,2,1,3,0.46,0.77,0.4627,31
16878,16879,2012-12-11,0,1,12,1,0,2,1,1,0.42,0.71,0.4478,8
16879,16880,2012-12-11,0,1,12,2,0,2,1,2,0.4,0.66,0.3284,1
16880,16881,2012-12-11,0,1,12,3,0,2,1,3,0.36,0.76,0.2836,3
16881,16882,2012-12-11,0,1,12,4,0,2,1,2,0.34,0.76,0.2836,8
16882,16883,2012-12-11,0,1,12,5,0,2,1,3,0.34,0.71,0.3284,41
16883,16884,2012-12-11,0,1,12,6,0,2,1,2,0.34,0.71,0.2985,118
16884,16885,2012-12-11,0,1,12,7,0,2,1,1,0.34,0.66,0.4179,380
16885,16886,2012-12-11,0,1,12,8,0,2,1,2,0.34,0.61,0.2985,724
16886,16887,2012-12-11,0,1,12,9,0,2,1,1,0.34,0.61,0.3881,334
16887,16888,2012-12-11,0,1,12,10,0,2,1,1,0.36,0.57,0.3284,154
16888,16889,2012-12-11,0,1,12,11,0,2,1,2,0.36,0.53,0.3582,173
16889,16890,2012-12-11,0,1,12,12,0,2,1,2,0.36,0.53,0.4478,226
16890,16891,2012-12-11,0,1,12,13,0,2,1,2,0.38,0.5,0.2239,254
16891,16892,2012-12-11,0,1,12,14,0,2,1,2,0.38,0.5,0.2239,204
16892,16893,2012-12-11,0,1,12,15,0,2,1,2,0.38,0.5,0.2239,270
16893,16894,2012-12-11,0,1,12,16,0,2,1,2,0.38,0.5,0.2239,358
16894,16895,2012-12-11,0,1,12,17,0,2,1,1,0.32,0.53,0.2239,601
16895,16896,2012-12-11,0,1,12,18,0,2,1,1,0.32,0.53,0.2239,546
16896,16897,2012-12-11,0,1,12,19,0,2,1,1,0.32,0.53,0.2239,433
16897,16898,2012-12-11,0,1,12,20,0,2,1,1,0.32,0.53,0.2239,257
16898,16899,2012-12-11,0,1,12,21,0,2,1,1,0.32,0.53,0.194,207
16899,16900,2012-12-11,0,1,12,22,0,2,1,1,0.3,0.56,0.2239,106
16900,16901,2012-12-11,0,1,12,23,0,2,1,1,0.3,0.52,0.2239,64
16901,16902,2012-12-12,0,1,12,0,0,3,1,1,0.3,0.52,0.1642,34
16902,16903,2012-12-12,0,1,12,1,0,3,1,1,0.28,0.61,0.2239,21
16903,16904,2012-12-12,0,1,12,2,0,3,1,1,0.28,0.56,0.1642,9
16904,16905,2012-12-12,0,1,12,3,0,3,1,1,0.26,0.6,0.1343,10
16905,16906,2012-12-12,0,1,12,4,0,3,1,1,0.26,0.6,0.0,4
16906,16907,2012-12-12,0,1,12,5,0,3,1,1,0.26,0.6,0.194,37
16907,16908,2012-12-12,0,1,12,6,0,3,1,2,0.26,0.6,0.2537,128
16908,16909,2012-12-12,0,1,12,7,0,3,1,2,0.26,0.6,0.194,369
16909,16910,2012-12-12,0,1,12,8,0,3,1,2,0.26,0.65,0.1642,688
16910,16911,2012-12-12,0,1,12,9,0,3,1,2,0.28,0.61,0.1343,285
16911,16912,2012-12-12,0,1,12,10,0,3,1,2,0.3,0.56,0.1642,136
16912,16913,2012-12-12,0,1,12,11,0,3,1,2,0.32,0.49,0.2239,172
16913,16914,2012-12-12,0,1,12,12,0,3,1,2,0.34,0.42,0.0,232
16914,16915,2012-12-12,0,1,12,13,0,3,1,2,0.34,0.42,0.0,238
16915,16916,2012-12-12,0,1,12,14,0,3,1,2,0.34,0.46,0.0,225
16916,16917,2012-12-12,0,1,12,15,0,3,1,2,0.34,0.46,0.1045,228
16917,16918,2012-12-12,0,1,12,16,0,3,1,2,0.34,0.46,0.1343,329
16918,16919,2012-12-12,0,1,12,17,0,3,1,2,0.32,0.53,0.2239,561
16919,16920,2012-12-12,0,1,12,18,0,3,1,2,0.32,0.49,0.2239,540
16920,16921,2012-12-12,0,1,12,19,0,3,1,2,0.3,0.56,0.2239,402
16921,16922,2012-12-12,0,1,12,20,0,3,1,1,0.3,0.52,0.2836,268
16922,16923,2012-12-12,0,1,12,21,0,3,1,2,0.3,0.52,0.2537,202
16923,16924,2012-12-12,0,1,12,22,0,3,1,2,0.3,0.52,0.2239,122
16924,16925,2012-12-12,0,1,12,23,0,3,1,2,0.28,0.56,0.2239,79
16925,16926,2012-12-13,0,1,12,0,0,4,1,2,0.28,0.52,0.2239,32
16926,16927,2012-12-13,0,1,12,1,0,4,1,2,0.28,0.52,0.2836,23
16927,16928,2012-12-13,0,1,12,2,0,4,1,2,0.26,0.56,0.2537,8
16928,16929,2012-12-13,0,1,12,3,0,4,1,2,0.26,0.56,0.2836,2
16929,16930,2012-12-13,0,1,12,4,0,4,1,2,0.26,0.56,0.194,8
