index,date,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,day_night
13068,2012-07-03,2,1,7,16,0,2,1,2,0.9,0.24,0.194,527,1
13069,2012-07-03,2,1,7,17,0,2,1,2,0.86,0.3,0.1642,722,1
13070,2012-07-03,2,1,7,18,0,2,1,2,0.86,0.3,0.0,627,1
13071,2012-07-03,2,1,7,19,0,2,1,2,0.84,0.36,0.1343,497,1
13087,2012-07-04,2,1,7,11,1,3,0,1,0.82,0.46,0.1343,485,1
13088,2012-07-04,2,1,7,12,1,3,0,1,0.86,0.41,0.2239,494,1
13089,2012-07-04,2,1,7,13,1,3,0,1,0.9,0.35,0.0,499,1
13090,2012-07-04,2,1,7,14,1,3,0,1,0.9,0.37,0.1642,547,1
13094,2012-07-04,2,1,7,18,1,3,0,1,0.9,0.42,0.194,430,1
13095,2012-07-04,2,1,7,19,1,3,0,1,0.86,0.47,0.2239,432,1
13096,2012-07-04,2,1,7,20,1,3,0,1,0.86,0.47,0.2239,551,1
13097,2012-07-04,2,1,7,21,1,3,0,1,0.84,0.53,0.1343,584,1
13098,2012-07-04,2,1,7,22,1,3,0,1,0.82,0.56,0.2239,502,0
13108,2012-07-05,2,1,7,8,0,4,1,1,0.8,0.49,0.1343,550,1
13116,2012-07-05,2,1,7,16,0,4,1,1,0.92,0.33,0.2537,433,1
13117,2012-07-05,2,1,7,17,0,4,1,1,0.92,0.35,0.1642,689,1
13118,2012-07-05,2,1,7,18,0,4,1,2,0.9,0.39,0.3284,607,1
13119,2012-07-05,2,1,7,19,0,4,1,2,0.88,0.39,0.2537,503,1
13132,2012-07-06,2,1,7,8,0,5,1,1,0.8,0.41,0.1642,585,1
13141,2012-07-06,2,1,7,17,0,5,1,1,0.92,0.29,0.0,576,1
13142,2012-07-06,2,1,7,18,0,5,1,1,0.9,0.33,0.2537,560,1
13213,2012-07-09,2,1,7,17,0,1,1,1,0.78,0.4,0.1642,849,1
13214,2012-07-09,2,1,7,18,0,1,1,1,0.76,0.48,0.1343,872,1
13215,2012-07-09,2,1,7,19,0,1,1,1,0.74,0.55,0.1642,631,1
13227,2012-07-10,2,1,7,7,0,2,1,2,0.7,0.74,0.1045,520,1
13228,2012-07-10,2,1,7,8,0,2,1,1,0.72,0.74,0.1343,649,1
13236,2012-07-10,2,1,7,16,0,2,1,1,0.8,0.43,0.2239,435,1
13237,2012-07-10,2,1,7,17,0,2,1,1,0.78,0.49,0.194,872,1
13238,2012-07-10,2,1,7,18,0,2,1,3,0.7,0.74,0.2239,819,1
13251,2012-07-11,2,1,7,7,0,3,1,2,0.66,0.83,0.1045,497,1
13252,2012-07-11,2,1,7,8,0,3,1,2,0.68,0.79,0.1642,674,1
13261,2012-07-11,2,1,7,17,0,3,1,1,0.8,0.31,0.2239,830,1
13262,2012-07-11,2,1,7,18,0,3,1,1,0.78,0.38,0.2537,814,1
13263,2012-07-11,2,1,7,19,0,3,1,1,0.74,0.48,0.2239,633,1
13264,2012-07-11,2,1,7,20,0,3,1,1,0.74,0.51,0.1642,483,1
13275,2012-07-12,2,1,7,7,0,4,1,1,0.64,0.73,0.1343,512,1
13276,2012-07-12,2,1,7,8,0,4,1,1,0.68,0.65,0.1343,702,1
13284,2012-07-12,2,1,7,16,0,4,1,1,0.8,0.36,0.194,439,1
13285,2012-07-12,2,1,7,17,0,4,1,1,0.76,0.43,0.2239,795,1
13286,2012-07-12,2,1,7,18,0,4,1,1,0.76,0.45,0.1343,825,1
13287,2012-07-12,2,1,7,19,0,4,1,1,0.74,0.48,0.2239,629,1
13288,2012-07-12,2,1,7,20,0,4,1,1,0.74,0.48,0.2239,514,1
13300,2012-07-13,2,1,7,8,0,5,1,2,0.7,0.54,0.0,713,1
13308,2012-07-13,2,1,7,16,0,5,1,2,0.8,0.36,0.2239,492,1
13309,2012-07-13,2,1,7,17,0,5,1,2,0.8,0.36,0.1642,835,1
13310,2012-07-13,2,1,7,18,0,5,1,1,0.78,0.46,0.194,631,1
13311,2012-07-13,2,1,7,19,0,5,1,1,0.74,0.51,0.1642,488,1
13327,2012-07-14,2,1,7,11,0,6,0,2,0.72,0.7,0.1045,439,1
13328,2012-07-14,2,1,7,12,0,6,0,2,0.74,0.66,0.0896,499,1
13329,2012-07-14,2,1,7,13,0,6,0,2,0.76,0.62,0.0896,591,1
13330,2012-07-14,2,1,7,14,0,6,0,1,0.8,0.55,0.1045,632,1
13331,2012-07-14,2,1,7,15,0,6,0,1,0.8,0.55,0.1642,560,1
13332,2012-07-14,2,1,7,16,0,6,0,2,0.72,0.79,0.3582,566,1
13335,2012-07-14,2,1,7,19,0,6,0,1,0.72,0.84,0.0896,431,1
13352,2012-07-15,2,1,7,12,0,0,0,1,0.84,0.47,0.1045,489,1
13353,2012-07-15,2,1,7,13,0,0,0,1,0.86,0.41,0.1045,480,1
13355,2012-07-15,2,1,7,15,0,0,0,1,0.86,0.47,0.1343,489,1
13356,2012-07-15,2,1,7,16,0,0,0,1,0.86,0.41,0.2239,495,1
13357,2012-07-15,2,1,7,17,0,0,0,1,0.8,0.59,0.4925,436,1
13371,2012-07-16,2,1,7,7,0,1,1,1,0.72,0.7,0.0896,483,1
13372,2012-07-16,2,1,7,8,0,1,1,1,0.74,0.66,0.1045,667,1
13381,2012-07-16,2,1,7,17,0,1,1,3,0.76,0.66,0.5821,755,1
13382,2012-07-16,2,1,7,18,0,1,1,1,0.84,0.53,0.0,794,1
13383,2012-07-16,2,1,7,19,0,1,1,1,0.8,0.63,0.1343,595,1
13395,2012-07-17,2,1,7,7,0,2,1,2,0.74,0.7,0.0,526,1
13396,2012-07-17,2,1,7,8,0,2,1,2,0.8,0.55,0.0,661,1
13405,2012-07-17,2,1,7,17,0,2,1,1,0.92,0.29,0.0,770,1
13406,2012-07-17,2,1,7,18,0,2,1,1,0.9,0.33,0.194,772,1
13407,2012-07-17,2,1,7,19,0,2,1,1,0.88,0.35,0.2537,547,1
13419,2012-07-18,2,1,7,7,0,3,1,1,0.74,0.66,0.1642,495,1
13420,2012-07-18,2,1,7,8,0,3,1,1,0.78,0.62,0.1045,679,1
13430,2012-07-18,2,1,7,18,0,3,1,2,0.76,0.62,0.1343,643,1
13431,2012-07-18,2,1,7,19,0,3,1,2,0.76,0.62,0.1045,516,1
13444,2012-07-19,2,1,7,8,0,4,1,1,0.76,0.58,0.2537,657,1
13453,2012-07-19,2,1,7,17,0,4,1,1,0.86,0.41,0.0,771,1
13454,2012-07-19,2,1,7,18,0,4,1,1,0.86,0.41,0.194,777,1
13455,2012-07-19,2,1,7,19,0,4,1,1,0.84,0.44,0.2537,533,1
13456,2012-07-19,2,1,7,20,0,4,1,1,0.82,0.49,0.1642,505,1
13468,2012-07-20,2,1,7,8,0,5,1,2,0.68,0.83,0.1642,691,1
13476,2012-07-20,2,1,7,16,0,5,1,2,0.68,0.83,0.3284,436,1
13477,2012-07-20,2,1,7,17,0,5,1,2,0.66,0.89,0.4179,715,1
13478,2012-07-20,2,1,7,18,0,5,1,2,0.66,0.78,0.3284,622,1
13519,2012-07-22,2,1,7,11,0,0,0,2,0.66,0.74,0.0,505,1
13520,2012-07-22,2,1,7,12,0,0,0,2,0.7,0.7,0.1045,504,1
13521,2012-07-22,2,1,7,13,0,0,0,2,0.7,0.65,0.0896,626,1
13522,2012-07-22,2,1,7,14,0,0,0,1,0.72,0.66,0.1045,616,1
13523,2012-07-22,2,1,7,15,0,0,0,1,0.72,0.66,0.1045,624,1
13524,2012-07-22,2,1,7,16,0,0,0,1,0.74,0.66,0.1045,628,1
13525,2012-07-22,2,1,7,17,0,0,0,1,0.74,0.66,0.2239,556,1
13526,2012-07-22,2,1,7,18,0,0,0,1,0.74,0.66,0.1642,515,1
13527,2012-07-22,2,1,7,19,0,0,0,1,0.72,0.7,0.1642,522,1
13540,2012-07-23,2,1,7,8,0,1,1,1,0.72,0.79,0.1045,738,1
13549,2012-07-23,2,1,7,17,0,1,1,1,0.82,0.52,0.1343,847,1
13550,2012-07-23,2,1,7,18,0,1,1,1,0.82,0.46,0.1045,741,1
13551,2012-07-23,2,1,7,19,0,1,1,1,0.8,0.52,0.2537,582,1
13563,2012-07-24,2,1,7,7,0,2,1,1,0.7,0.74,0.1642,516,1
13564,2012-07-24,2,1,7,8,0,2,1,1,0.74,0.7,0.194,743,1
13573,2012-07-24,2,1,7,17,0,2,1,1,0.8,0.52,0.3284,869,1
13574,2012-07-24,2,1,7,18,0,2,1,1,0.76,0.62,0.3284,877,1
13575,2012-07-24,2,1,7,19,0,2,1,1,0.76,0.62,0.1642,632,1
13576,2012-07-24,2,1,7,20,0,2,1,1,0.74,0.66,0.1642,523,1
13587,2012-07-25,2,1,7,7,0,3,1,1,0.66,0.5,0.3284,507,1
13588,2012-07-25,2,1,7,8,0,3,1,1,0.7,0.42,0.2537,788,1
13596,2012-07-25,2,1,7,16,0,3,1,1,0.8,0.29,0.1642,484,1
13597,2012-07-25,2,1,7,17,0,3,1,1,0.8,0.31,0.0,913,1
13598,2012-07-25,2,1,7,18,0,3,1,1,0.8,0.27,0.1343,891,1
13599,2012-07-25,2,1,7,19,0,3,1,1,0.76,0.33,0.1343,698,1
13600,2012-07-25,2,1,7,20,0,3,1,1,0.74,0.4,0.1642,567,1
13611,2012-07-26,2,1,7,7,0,4,1,1,0.7,0.74,0.2537,495,1
13612,2012-07-26,2,1,7,8,0,4,1,2,0.7,0.74,0.2537,729,1
13621,2012-07-26,2,1,7,17,0,4,1,1,0.9,0.45,0.4179,738,1
13622,2012-07-26,2,1,7,18,0,4,1,1,0.92,0.4,0.3582,688,1
13623,2012-07-26,2,1,7,19,0,4,1,1,0.9,0.45,0.3284,614,1
13636,2012-07-27,2,1,7,8,0,5,1,1,0.76,0.66,0.0896,676,1
13644,2012-07-27,2,1,7,16,0,5,1,1,0.84,0.47,0.2239,499,1
13645,2012-07-27,2,1,7,17,0,5,1,1,0.86,0.41,0.2836,699,1
13646,2012-07-27,2,1,7,18,0,5,1,1,0.82,0.46,0.1642,622,1
13647,2012-07-27,2,1,7,19,0,5,1,1,0.82,0.52,0.194,516,1
13664,2012-07-28,2,1,7,12,0,6,0,1,0.84,0.41,0.2239,487,1
13665,2012-07-28,2,1,7,13,0,6,0,1,0.86,0.41,0.2836,498,1
13666,2012-07-28,2,1,7,14,0,6,0,1,0.86,0.39,0.2537,494,1
13667,2012-07-28,2,1,7,15,0,6,0,1,0.88,0.32,0.2836,497,1
13668,2012-07-28,2,1,7,16,0,6,0,1,0.86,0.39,0.2239,487,1
13669,2012-07-28,2,1,7,17,0,6,0,1,0.82,0.46,0.194,479,1
13670,2012-07-28,2,1,7,18,0,6,0,1,0.82,0.43,0.2836,481,1
13687,2012-07-29,2,1,7,11,0,0,0,1,0.76,0.55,0.2239,509,1
13688,2012-07-29,2,1,7,12,0,0,0,1,0.76,0.55,0.3284,511,1
13689,2012-07-29,2,1,7,13,0,0,0,1,0.8,0.49,0.2239,483,1
13690,2012-07-29,2,1,7,14,0,0,0,1,0.8,0.46,0.194,522,1
13691,2012-07-29,2,1,7,15,0,0,0,1,0.8,0.43,0.1343,501,1
13692,2012-07-29,2,1,7,16,0,0,0,1,0.8,0.43,0.1343,521,1
13693,2012-07-29,2,1,7,17,0,0,0,1,0.82,0.41,0.1642,531,1
13708,2012-07-30,2,1,7,8,0,1,1,2,0.72,0.74,0.1045,751,1
13717,2012-07-30,2,1,7,17,0,1,1,1,0.76,0.55,0.3284,827,1
13718,2012-07-30,2,1,7,18,0,1,1,1,0.76,0.58,0.4179,812,1
13719,2012-07-30,2,1,7,19,0,1,1,1,0.82,0.52,0.1642,665,1
13731,2012-07-31,2,1,7,7,0,2,1,1,0.68,0.83,0.2239,513,1
13732,2012-07-31,2,1,7,8,0,2,1,1,0.7,0.79,0.1343,760,1
13741,2012-07-31,2,1,7,17,0,2,1,1,0.78,0.52,0.2239,820,1
13742,2012-07-31,2,1,7,18,0,2,1,1,0.76,0.55,0.2836,857,1
13743,2012-07-31,2,1,7,19,0,2,1,3,0.74,0.62,0.3582,614,1
13755,2012-08-01,2,1,8,7,0,3,1,2,0.64,0.83,0.1343,487,1
13756,2012-08-01,2,1,8,8,0,3,1,2,0.66,0.78,0.194,681,1
13764,2012-08-01,2,1,8,16,0,3,1,1,0.8,0.55,0.2836,479,1
13765,2012-08-01,2,1,8,17,0,3,1,1,0.8,0.49,0.1642,837,1
13766,2012-08-01,2,1,8,18,0,3,1,3,0.76,0.62,0.2239,891,1
13767,2012-08-01,2,1,8,19,0,3,1,1,0.74,0.66,0.2537,652,1
13768,2012-08-01,2,1,8,20,0,3,1,1,0.74,0.66,0.1642,513,1
13780,2012-08-02,2,1,8,8,0,4,1,1,0.72,0.74,0.1045,739,1
13789,2012-08-02,2,1,8,17,0,4,1,1,0.82,0.52,0.2537,865,1
13790,2012-08-02,2,1,8,18,0,4,1,1,0.8,0.59,0.2239,767,1
13791,2012-08-02,2,1,8,19,0,4,1,1,0.8,0.63,0.1642,607,1
13804,2012-08-03,2,1,8,8,0,5,1,1,0.72,0.7,0.1343,668,1
13812,2012-08-03,2,1,8,16,0,5,1,2,0.86,0.41,0.2239,492,1
13813,2012-08-03,2,1,8,17,0,5,1,2,0.84,0.53,0.2836,741,1
13814,2012-08-03,2,1,8,18,0,5,1,2,0.82,0.59,0.2537,671,1
13832,2012-08-04,2,1,8,12,0,6,0,1,0.86,0.4,0.3582,547,1
13833,2012-08-04,2,1,8,13,0,6,0,1,0.88,0.42,0.2985,527,1
13835,2012-08-04,2,1,8,15,0,6,0,1,0.88,0.42,0.4179,489,1
13837,2012-08-04,2,1,8,17,0,6,0,1,0.88,0.37,0.2985,492,1
13838,2012-08-04,2,1,8,18,0,6,0,1,0.86,0.41,0.3284,490,1
13855,2012-08-05,2,1,8,11,0,0,0,1,0.82,0.56,0.4179,437,1
13856,2012-08-05,2,1,8,12,0,0,0,1,0.86,0.47,0.5224,491,1
13857,2012-08-05,2,1,8,13,0,0,0,1,0.88,0.44,0.4627,523,1
13858,2012-08-05,2,1,8,14,0,0,0,1,0.9,0.42,0.4627,526,1
13876,2012-08-06,2,1,8,8,0,1,1,2,0.7,0.79,0.0,605,1
13885,2012-08-06,2,1,8,17,0,1,1,1,0.82,0.41,0.0,858,1
13886,2012-08-06,2,1,8,18,0,1,1,1,0.82,0.41,0.1343,843,1
13887,2012-08-06,2,1,8,19,0,1,1,1,0.78,0.59,0.194,640,1
13899,2012-08-07,2,1,8,7,0,2,1,2,0.7,0.74,0.1343,502,1
13900,2012-08-07,2,1,8,8,0,2,1,2,0.7,0.7,0.1642,705,1
13909,2012-08-07,2,1,8,17,0,2,1,2,0.78,0.62,0.1343,868,1
13910,2012-08-07,2,1,8,18,0,2,1,2,0.76,0.62,0.1642,814,1
13911,2012-08-07,2,1,8,19,0,2,1,2,0.76,0.66,0.1045,610,1
13923,2012-08-08,2,1,8,7,0,3,1,2,0.7,0.84,0.1642,482,1
13924,2012-08-08,2,1,8,8,0,3,1,2,0.74,0.72,0.0896,737,1
13933,2012-08-08,2,1,8,17,0,3,1,2,0.8,0.55,0.2836,858,1
13934,2012-08-08,2,1,8,18,0,3,1,2,0.78,0.55,0.1642,862,1
13935,2012-08-08,2,1,8,19,0,3,1,1,0.76,0.66,0.2239,686,1
13936,2012-08-08,2,1,8,20,0,3,1,1,0.74,0.66,0.194,500,1
13948,2012-08-09,2,1,8,8,0,4,1,1,0.72,0.74,0.1045,698,1
13957,2012-08-09,2,1,8,17,0,4,1,1,0.86,0.36,0.2537,810,1
13958,2012-08-09,2,1,8,18,0,4,1,2,0.82,0.46,0.2537,811,1
13959,2012-08-09,2,1,8,19,0,4,1,1,0.8,0.55,0.194,623,1
13981,2012-08-10,2,1,8,17,0,5,1,1,0.8,0.52,0.2836,730,1
13982,2012-08-10,2,1,8,18,0,5,1,1,0.76,0.62,0.2985,640,1
13983,2012-08-10,2,1,8,19,0,5,1,1,0.76,0.62,0.2836,492,1
13999,2012-08-11,2,1,8,11,0,6,0,1,0.74,0.66,0.1642,499,1
14000,2012-08-11,2,1,8,12,0,6,0,1,0.76,0.58,0.2239,546,1
14001,2012-08-11,2,1,8,13,0,6,0,1,0.8,0.49,0.3582,569,1
14002,2012-08-11,2,1,8,14,0,6,0,1,0.8,0.49,0.2985,538,1
14003,2012-08-11,2,1,8,15,0,6,0,1,0.8,0.46,0.2836,562,1
14004,2012-08-11,2,1,8,16,0,6,0,1,0.8,0.46,0.2985,531,1
14005,2012-08-11,2,1,8,17,0,6,0,3,0.74,0.66,0.3582,512,1
14024,2012-08-12,2,1,8,12,0,0,0,1,0.74,0.42,0.194,505,1
14025,2012-08-12,2,1,8,13,0,0,0,1,0.78,0.4,0.0,543,1
14026,2012-08-12,2,1,8,14,0,0,0,1,0.76,0.4,0.194,579,1
14027,2012-08-12,2,1,8,15,0,0,0,1,0.76,0.4,0.1343,577,1
14028,2012-08-12,2,1,8,16,0,0,0,1,0.76,0.4,0.1045,513,1
14029,2012-08-12,2,1,8,17,0,0,0,1,0.8,0.33,0.0,505,1
14030,2012-08-12,2,1,8,18,0,0,0,1,0.78,0.35,0.1045,491,1
14043,2012-08-13,2,1,8,7,0,1,1,1,0.66,0.65,0.1343,436,1
14044,2012-08-13,2,1,8,8,0,1,1,2,0.72,0.51,0.0896,673,1
14053,2012-08-13,2,1,8,17,0,1,1,1,0.8,0.36,0.1642,818,1
14054,2012-08-13,2,1,8,18,0,1,1,1,0.76,0.52,0.2836,812,1
14055,2012-08-13,2,1,8,19,0,1,1,1,0.74,0.58,0.1642,555,1
14056,2012-08-13,2,1,8,20,0,1,1,1,0.74,0.62,0.2239,432,1
14068,2012-08-14,2,1,8,8,0,2,1,2,0.66,0.89,0.0896,618,1
14077,2012-08-14,2,1,8,17,0,2,1,3,0.76,0.66,0.2537,812,1
14078,2012-08-14,2,1,8,18,0,2,1,1,0.76,0.62,0.2836,854,1
14079,2012-08-14,2,1,8,19,0,2,1,1,0.76,0.66,0.194,627,1
14080,2012-08-14,2,1,8,20,0,2,1,1,0.74,0.74,0.2239,436,1
14091,2012-08-15,2,1,8,7,0,3,1,2,0.66,0.69,0.194,492,1
14092,2012-08-15,2,1,8,8,0,3,1,2,0.7,0.65,0.2836,682,1
14100,2012-08-15,2,1,8,16,0,3,1,1,0.76,0.48,0.194,431,1
14101,2012-08-15,2,1,8,17,0,3,1,1,0.74,0.55,0.2836,851,1
14102,2012-08-15,2,1,8,18,0,3,1,1,0.74,0.51,0.2239,848,1
14103,2012-08-15,2,1,8,19,0,3,1,1,0.7,0.61,0.1343,649,1
14116,2012-08-16,2,1,8,8,0,4,1,1,0.68,0.61,0.194,682,1
14125,2012-08-16,2,1,8,17,0,4,1,1,0.82,0.34,0.194,897,1
14126,2012-08-16,2,1,8,18,0,4,1,1,0.8,0.36,0.0,832,1
14127,2012-08-16,2,1,8,19,0,4,1,1,0.76,0.4,0.1045,677,1
14128,2012-08-16,2,1,8,20,0,4,1,1,0.76,0.4,0.0896,514,1
14140,2012-08-17,2,1,8,8,0,5,1,1,0.68,0.65,0.1343,668,1
14148,2012-08-17,2,1,8,16,0,5,1,2,0.84,0.32,0.4478,488,1
14149,2012-08-17,2,1,8,17,0,5,1,1,0.82,0.36,0.3284,791,1
14150,2012-08-17,2,1,8,18,0,5,1,2,0.82,0.38,0.2537,669,1
14151,2012-08-17,2,1,8,19,0,5,1,2,0.74,0.55,0.3881,491,1
14166,2012-08-18,2,1,8,10,0,6,0,1,0.7,0.54,0.1642,480,1
14167,2012-08-18,2,1,8,11,0,6,0,1,0.72,0.51,0.0,536,1
14168,2012-08-18,2,1,8,12,0,6,0,1,0.76,0.37,0.194,654,1
14169,2012-08-18,2,1,8,13,0,6,0,1,0.74,0.4,0.194,644,1
14170,2012-08-18,2,1,8,14,0,6,0,1,0.76,0.37,0.2836,598,1
14171,2012-08-18,2,1,8,15,0,6,0,1,0.76,0.37,0.2239,596,1
14172,2012-08-18,2,1,8,16,0,6,0,1,0.76,0.37,0.2537,641,1
14173,2012-08-18,2,1,8,17,0,6,0,1,0.76,0.37,0.2239,635,1
14174,2012-08-18,2,1,8,18,0,6,0,1,0.74,0.37,0.1642,554,1
14175,2012-08-18,2,1,8,19,0,6,0,1,0.7,0.45,0.1642,488,1
14212,2012-08-20,2,1,8,8,0,1,1,2,0.62,0.73,0.1045,655,1
14221,2012-08-20,2,1,8,17,0,1,1,1,0.7,0.58,0.2836,893,1
14222,2012-08-20,2,1,8,18,0,1,1,2,0.62,0.78,0.2537,815,1
14235,2012-08-21,2,1,8,7,0,2,1,1,0.6,0.78,0.1045,519,1
14236,2012-08-21,2,1,8,8,0,2,1,1,0.6,0.78,0.1343,723,1
14245,2012-08-21,2,1,8,17,0,2,1,1,0.74,0.51,0.2836,878,1
14246,2012-08-21,2,1,8,18,0,2,1,1,0.72,0.54,0.2239,625,1
14259,2012-08-22,2,1,8,7,0,3,1,1,0.62,0.78,0.0,553,1
14260,2012-08-22,2,1,8,8,0,3,1,1,0.64,0.73,0.0896,740,1
14269,2012-08-22,2,1,8,17,0,3,1,3,0.74,0.55,0.2239,783,1
14270,2012-08-22,2,1,8,18,0,3,1,3,0.66,0.61,0.2239,683,1
14271,2012-08-22,2,1,8,19,0,3,1,2,0.66,0.74,0.0,580,1
14283,2012-08-23,2,1,8,7,0,4,1,2,0.62,0.83,0.0896,481,1
14284,2012-08-23,2,1,8,8,0,4,1,2,0.66,0.74,0.0896,707,1
14293,2012-08-23,2,1,8,17,0,4,1,1,0.76,0.45,0.2239,820,1
14294,2012-08-23,2,1,8,18,0,4,1,1,0.74,0.48,0.2239,941,1
14295,2012-08-23,2,1,8,19,0,4,1,1,0.72,0.51,0.0896,633,1
14308,2012-08-24,2,1,8,8,0,5,1,2,0.66,0.74,0.0,744,1
14316,2012-08-24,2,1,8,16,0,5,1,2,0.76,0.48,0.1343,515,1
14317,2012-08-24,2,1,8,17,0,5,1,2,0.74,0.51,0.2239,812,1
14318,2012-08-24,2,1,8,18,0,5,1,2,0.72,0.62,0.194,736,1
14319,2012-08-24,2,1,8,19,0,5,1,2,0.72,0.58,0.1642,536,1
14336,2012-08-25,2,1,8,12,0,6,0,3,0.72,0.54,0.3881,584,1
14337,2012-08-25,2,1,8,13,0,6,0,2,0.72,0.51,0.3582,517,1
14338,2012-08-25,2,1,8,14,0,6,0,3,0.66,0.65,0.2537,482,1
14340,2012-08-25,2,1,8,16,0,6,0,2,0.66,0.74,0.2985,434,1
14359,2012-08-26,2,1,8,11,0,0,0,1,0.74,0.66,0.3582,482,1
14360,2012-08-26,2,1,8,12,0,0,0,3,0.72,0.74,0.3582,626,1
14361,2012-08-26,2,1,8,13,0,0,0,3,0.66,0.78,0.4179,541,1
14379,2012-08-27,2,1,8,7,0,1,1,1,0.66,0.83,0.0,433,1
14380,2012-08-27,2,1,8,8,0,1,1,1,0.66,0.83,0.0896,699,1
14389,2012-08-27,2,1,8,17,0,1,1,1,0.8,0.46,0.2239,845,1
14390,2012-08-27,2,1,8,18,0,1,1,1,0.78,0.52,0.2537,834,1
14391,2012-08-27,2,1,8,19,0,1,1,1,0.74,0.7,0.2239,573,1
14404,2012-08-28,2,1,8,8,0,2,1,2,0.66,0.85,0.1045,693,1
14412,2012-08-28,2,1,8,16,0,2,1,1,0.82,0.33,0.3284,480,1
14413,2012-08-28,2,1,8,17,0,2,1,1,0.8,0.35,0.3881,864,1
14414,2012-08-28,2,1,8,18,0,2,1,1,0.78,0.4,0.2537,818,1
14415,2012-08-28,2,1,8,19,0,2,1,1,0.74,0.45,0.1642,597,1
14416,2012-08-28,2,1,8,20,0,2,1,1,0.72,0.48,0.1045,435,1
14427,2012-08-29,2,1,8,7,0,3,1,1,0.64,0.65,0.0896,554,1
14428,2012-08-29,2,1,8,8,0,3,1,1,0.66,0.61,0.1642,808,1
14436,2012-08-29,2,1,8,16,0,3,1,1,0.76,0.37,0.1343,493,1
14437,2012-08-29,2,1,8,17,0,3,1,1,0.78,0.35,0.2239,870,1
14438,2012-08-29,2,1,8,18,0,3,1,1,0.74,0.42,0.1642,812,1
14439,2012-08-29,2,1,8,19,0,3,1,1,0.7,0.54,0.194,643,1
14451,2012-08-30,2,1,8,7,0,4,1,1,0.64,0.73,0.0,532,1
14452,2012-08-30,2,1,8,8,0,4,1,1,0.66,0.65,0.0,754,1
14460,2012-08-30,2,1,8,16,0,4,1,1,0.8,0.43,0.1642,482,1
14461,2012-08-30,2,1,8,17,0,4,1,1,0.82,0.34,0.2239,844,1
14462,2012-08-30,2,1,8,18,0,4,1,1,0.8,0.38,0.1343,853,1
14463,2012-08-30,2,1,8,19,0,4,1,1,0.76,0.48,0.1343,610,1
14476,2012-08-31,2,1,8,8,0,5,1,2,0.7,0.74,0.0,690,1
14482,2012-08-31,2,1,8,14,0,5,1,1,0.9,0.25,0.2239,436,1
14483,2012-08-31,2,1,8,15,0,5,1,1,0.9,0.27,0.2985,526,1
14484,2012-08-31,2,1,8,16,0,5,1,1,0.9,0.27,0.2537,528,1
14485,2012-08-31,2,1,8,17,0,5,1,1,0.88,0.32,0.1642,617,1
14486,2012-08-31,2,1,8,18,0,5,1,1,0.86,0.36,0.2537,546,1
14503,2012-09-01,3,1,9,11,0,6,0,2,0.8,0.55,0.2239,492,1
14505,2012-09-01,3,1,9,13,0,6,0,2,0.82,0.52,0.0896,504,1
14506,2012-09-01,3,1,9,14,0,6,0,2,0.86,0.44,0.1642,514,1
14507,2012-09-01,3,1,9,15,0,6,0,2,0.86,0.44,0.2836,563,1
14527,2012-09-02,3,1,9,11,0,0,0,2,0.74,0.7,0.0,489,1
14528,2012-09-02,3,1,9,12,0,0,0,3,0.74,0.7,0.0,545,1
14529,2012-09-02,3,1,9,13,0,0,0,3,0.72,0.74,0.0896,493,1
14533,2012-09-02,3,1,9,17,0,0,0,1,0.76,0.66,0.0896,503,1
14534,2012-09-02,3,1,9,18,0,0,0,1,0.74,0.74,0.0,500,1
14552,2012-09-03,3,1,9,12,1,1,0,2,0.76,0.62,0.2985,543,1
14553,2012-09-03,3,1,9,13,1,1,0,2,0.76,0.66,0.2537,566,1
14554,2012-09-03,3,1,9,14,1,1,0,1,0.74,0.7,0.2985,512,1
14556,2012-09-03,3,1,9,16,1,1,0,1,0.74,0.7,0.2239,500,1
14557,2012-09-03,3,1,9,17,1,1,0,1,0.74,0.7,0.1343,498,1
14558,2012-09-03,3,1,9,18,1,1,0,1,0.74,0.66,0.1642,482,1
14571,2012-09-04,3,1,9,7,0,2,1,2,0.68,0.89,0.1045,493,1
14572,2012-09-04,3,1,9,8,0,2,1,1,0.7,0.84,0.1642,632,1
14581,2012-09-04,3,1,9,17,0,2,1,1,0.76,0.7,0.3582,856,1
14582,2012-09-04,3,1,9,18,0,2,1,1,0.76,0.75,0.2239,839,1
14583,2012-09-04,3,1,9,19,0,2,1,1,0.76,0.7,0.2239,552,1
14595,2012-09-05,3,1,9,7,0,3,1,2,0.7,0.79,0.2537,500,1
14596,2012-09-05,3,1,9,8,0,3,1,1,0.72,0.74,0.194,725,1
14604,2012-09-05,3,1,9,16,0,3,1,1,0.76,0.7,0.2537,430,1
14605,2012-09-05,3,1,9,17,0,3,1,1,0.76,0.66,0.2537,863,1
14606,2012-09-05,3,1,9,18,0,3,1,1,0.76,0.75,0.194,839,1
14607,2012-09-05,3,1,9,19,0,3,1,1,0.74,0.7,0.1642,662,1
14619,2012-09-06,3,1,9,7,0,4,1,2,0.7,0.84,0.1045,482,1
14620,2012-09-06,3,1,9,8,0,4,1,3,0.7,0.79,0.0,646,1
14629,2012-09-06,3,1,9,17,0,4,1,1,0.74,0.7,0.2537,808,1
